
> cotizador-e3@0.1.0 dev
> next dev

▲ Next.js 16.2.4 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://172.25.192.1:3000
- Environments: .env
✓ Ready in 327ms

 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 298ms (next.js: 96ms, proxy.ts: 13ms, application-code: 189ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 289ms (next.js: 177ms, proxy.ts: 4ms, application-code: 109ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 360ms (next.js: 139ms, proxy.ts: 5ms, application-code: 216ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 374ms (next.js: 63ms, proxy.ts: 14ms, application-code: 298ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 208ms (next.js: 122ms, proxy.ts: 4ms, application-code: 81ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 222ms (next.js: 56ms, proxy.ts: 14ms, application-code: 151ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 247ms (next.js: 56ms, proxy.ts: 13ms, application-code: 177ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 238ms (next.js: 130ms, proxy.ts: 4ms, application-code: 104ms)
 GET / 200 in 87ms (next.js: 18ms, proxy.ts: 3ms, application-code: 66ms)
 GET / 200 in 256ms (next.js: 4ms, proxy.ts: 12ms, application-code: 239ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 57ms (next.js: 9ms, proxy.ts: 3ms, application-code: 45ms)
 PATCH /api/cotizaciones/cmq79547x00016wu65yh7vuv8/precio 200 in 735ms (next.js: 683ms, proxy.ts: 5ms, application-code: 47ms)
 PATCH /api/cotizaciones/cmq79547x00016wu65yh7vuv8/precio 200 in 825ms (next.js: 769ms, proxy.ts: 5ms, application-code: 51ms)
 PATCH /api/cotizaciones/cmq79547x00016wu65yh7vuv8/precio 200 in 23ms (next.js: 9ms, proxy.ts: 4ms, application-code: 10ms)
 PATCH /api/cotizaciones/cmq79547x00016wu65yh7vuv8/precio 200 in 19ms (next.js: 5ms, proxy.ts: 3ms, application-code: 11ms)
 GET /api/export/pdf/cmq79547x00016wu65yh7vuv8 200 in 312ms (next.js: 48ms, proxy.ts: 3ms, application-code: 261ms)
 GET /api/export/pdf/cmq79547x00016wu65yh7vuv8 200 in 249ms (next.js: 9ms, proxy.ts: 3ms, application-code: 236ms)
 GET /api/export/pdf/cmq79547x00016wu65yh7vuv8 200 in 238ms (next.js: 9ms, proxy.ts: 3ms, application-code: 226ms)
 GET / 200 in 46ms (next.js: 3ms, proxy.ts: 3ms, application-code: 40ms)
 GET /cotizaciones/cmpxuscwh0000pku6sxkqo3a8 200 in 60ms (next.js: 9ms, proxy.ts: 3ms, application-code: 48ms)
 GET / 200 in 40ms (next.js: 2ms, proxy.ts: 3ms, application-code: 35ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 54ms (next.js: 10ms, proxy.ts: 3ms, application-code: 41ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 108ms (next.js: 9ms, proxy.ts: 3ms, application-code: 96ms)
 PATCH /api/cotizaciones/cmq79547x00016wu65yh7vuv8/precio 200 in 25ms (next.js: 9ms, proxy.ts: 5ms, application-code: 12ms)
 GET /api/export/pdf/cmq79547x00016wu65yh7vuv8 200 in 213ms (next.js: 9ms, proxy.ts: 3ms, application-code: 201ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 119ms (next.js: 11ms, proxy.ts: 5ms, application-code: 103ms)
 PUT /api/cotizaciones/cmq79547x00016wu65yh7vuv8 500 in 302ms (next.js: 78ms, proxy.ts: 3ms, application-code: 222ms)
 PUT /api/cotizaciones/cmq79547x00016wu65yh7vuv8 500 in 122ms (next.js: 10ms, proxy.ts: 3ms, application-code: 109ms)
 PUT /api/cotizaciones/cmq79547x00016wu65yh7vuv8 500 in 171ms (next.js: 10ms, proxy.ts: 5ms, application-code: 155ms)
 POST /api/export/pdf 200 in 543ms (next.js: 34ms, proxy.ts: 3ms, application-code: 506ms)
 GET /sw.js 404 in 41ms (next.js: 13ms, proxy.ts: 3ms, application-code: 25ms)
 GET /sw.js 404 in 30ms (next.js: 4ms, proxy.ts: 3ms, application-code: 23ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 458ms (next.js: 185ms, proxy.ts: 34ms, application-code: 239ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 256ms (next.js: 22ms, proxy.ts: 9ms, application-code: 225ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 537ms (next.js: 95ms, proxy.ts: 35ms, application-code: 406ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 256ms (next.js: 55ms, proxy.ts: 9ms, application-code: 192ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 410ms (next.js: 157ms, proxy.ts: 16ms, application-code: 237ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 421ms (next.js: 79ms, proxy.ts: 17ms, application-code: 324ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 192ms (next.js: 29ms, proxy.ts: 36ms, application-code: 127ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 165ms (next.js: 62ms, proxy.ts: 14ms, application-code: 89ms)
✓ Compiled in 72ms
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 524ms (next.js: 218ms, proxy.ts: 17ms, application-code: 289ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 318ms (next.js: 25ms, proxy.ts: 12ms, application-code: 282ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 623ms (next.js: 72ms, proxy.ts: 16ms, application-code: 535ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 321ms (next.js: 69ms, proxy.ts: 10ms, application-code: 242ms)
✓ Compiled in 66ms
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 324ms (next.js: 191ms, proxy.ts: 26ms, application-code: 108ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 329ms (next.js: 107ms, proxy.ts: 25ms, application-code: 197ms)
✓ Compiled in 56ms
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 391ms (next.js: 104ms, proxy.ts: 32ms, application-code: 256ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 374ms (next.js: 233ms, proxy.ts: 16ms, application-code: 125ms)
✓ Compiled in 52ms
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 367ms (next.js: 111ms, proxy.ts: 19ms, application-code: 237ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 369ms (next.js: 247ms, proxy.ts: 20ms, application-code: 101ms)
✓ Compiled in 44ms
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 379ms (next.js: 93ms, proxy.ts: 22ms, application-code: 264ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 379ms (next.js: 254ms, proxy.ts: 21ms, application-code: 104ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 291ms (next.js: 172ms, proxy.ts: 16ms, application-code: 103ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 296ms (next.js: 93ms, proxy.ts: 16ms, application-code: 187ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 339ms (next.js: 214ms, proxy.ts: 18ms, application-code: 107ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 343ms (next.js: 102ms, proxy.ts: 19ms, application-code: 222ms)
✓ Compiled in 33ms
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 570ms (next.js: 117ms, proxy.ts: 18ms, application-code: 434ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 571ms (next.js: 202ms, proxy.ts: 17ms, application-code: 351ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 290ms (next.js: 70ms, proxy.ts: 12ms, application-code: 208ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 309ms (next.js: 35ms, proxy.ts: 20ms, application-code: 254ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 505ms (next.js: 240ms, proxy.ts: 31ms, application-code: 235ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 217ms (next.js: 26ms, proxy.ts: 9ms, application-code: 182ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 552ms (next.js: 135ms, proxy.ts: 32ms, application-code: 384ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 216ms (next.js: 50ms, proxy.ts: 7ms, application-code: 159ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 496ms (next.js: 130ms, proxy.ts: 22ms, application-code: 344ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 520ms (next.js: 241ms, proxy.ts: 21ms, application-code: 257ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 195ms (next.js: 72ms, proxy.ts: 19ms, application-code: 104ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 208ms (next.js: 33ms, proxy.ts: 23ms, application-code: 151ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 375ms (next.js: 169ms, proxy.ts: 19ms, application-code: 188ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 380ms (next.js: 102ms, proxy.ts: 20ms, application-code: 259ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 152ms (next.js: 22ms, proxy.ts: 16ms, application-code: 115ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 153ms (next.js: 49ms, proxy.ts: 15ms, application-code: 89ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 356ms (next.js: 164ms, proxy.ts: 21ms, application-code: 171ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 366ms (next.js: 99ms, proxy.ts: 22ms, application-code: 245ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 148ms (next.js: 31ms, proxy.ts: 16ms, application-code: 101ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 139ms (next.js: 59ms, proxy.ts: 10ms, application-code: 71ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 378ms (next.js: 181ms, proxy.ts: 27ms, application-code: 170ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 390ms (next.js: 105ms, proxy.ts: 29ms, application-code: 255ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 143ms (next.js: 22ms, proxy.ts: 16ms, application-code: 104ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 133ms (next.js: 60ms, proxy.ts: 9ms, application-code: 63ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 315ms (next.js: 102ms, proxy.ts: 22ms, application-code: 190ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 301ms (next.js: 182ms, proxy.ts: 8ms, application-code: 111ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 320ms (next.js: 104ms, proxy.ts: 17ms, application-code: 200ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 308ms (next.js: 225ms, proxy.ts: 4ms, application-code: 80ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 326ms (next.js: 105ms, proxy.ts: 14ms, application-code: 208ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 346ms (next.js: 204ms, proxy.ts: 4ms, application-code: 138ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 286ms (next.js: 110ms, proxy.ts: 21ms, application-code: 155ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 287ms (next.js: 192ms, proxy.ts: 20ms, application-code: 74ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 373ms (next.js: 193ms, proxy.ts: 20ms, application-code: 160ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 360ms (next.js: 279ms, proxy.ts: 7ms, application-code: 73ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 246ms (next.js: 176ms, proxy.ts: 4ms, application-code: 66ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 262ms (next.js: 92ms, proxy.ts: 15ms, application-code: 155ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 291ms (next.js: 97ms, proxy.ts: 16ms, application-code: 178ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 279ms (next.js: 163ms, proxy.ts: 4ms, application-code: 113ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 624ms (next.js: 149ms, proxy.ts: 18ms, application-code: 457ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 625ms (next.js: 272ms, proxy.ts: 18ms, application-code: 335ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 279ms (next.js: 186ms, proxy.ts: 19ms, application-code: 74ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 283ms (next.js: 106ms, proxy.ts: 19ms, application-code: 157ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 307ms (next.js: 193ms, proxy.ts: 13ms, application-code: 102ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 326ms (next.js: 102ms, proxy.ts: 25ms, application-code: 199ms)
✓ Compiled in 25ms
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 936ms (next.js: 110ms, proxy.ts: 14ms, application-code: 811ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 661ms (next.js: 20ms, proxy.ts: 9ms, application-code: 632ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 657ms (next.js: 78ms, proxy.ts: 6ms, application-code: 572ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 1013ms (next.js: 261ms, proxy.ts: 13ms, application-code: 739ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 669ms (next.js: 151ms, proxy.ts: 63ms, application-code: 456ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 677ms (next.js: 99ms, proxy.ts: 65ms, application-code: 513ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 677ms (next.js: 125ms, proxy.ts: 64ms, application-code: 488ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 601ms (next.js: 240ms, proxy.ts: 38ms, application-code: 323ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 621ms (next.js: 193ms, proxy.ts: 43ms, application-code: 384ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 615ms (next.js: 267ms, proxy.ts: 37ms, application-code: 312ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 694ms (next.js: 178ms, proxy.ts: 82ms, application-code: 434ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 629ms (next.js: 294ms, proxy.ts: 36ms, application-code: 299ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 1177ms (next.js: 35ms, proxy.ts: 30ms, application-code: 1112ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 1175ms (next.js: 201ms, proxy.ts: 73ms, application-code: 901ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 1179ms (next.js: 150ms, proxy.ts: 73ms, application-code: 957ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 1108ms (next.js: 382ms, proxy.ts: 49ms, application-code: 677ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 1062ms (next.js: 687ms, proxy.ts: 49ms, application-code: 326ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 1060ms (next.js: 714ms, proxy.ts: 46ms, application-code: 299ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 1055ms (next.js: 742ms, proxy.ts: 41ms, application-code: 272ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 1117ms (next.js: 615ms, proxy.ts: 52ms, application-code: 451ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 1114ms (next.js: 665ms, proxy.ts: 50ms, application-code: 400ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 1118ms (next.js: 639ms, proxy.ts: 51ms, application-code: 428ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 1097ms (next.js: 847ms, proxy.ts: 29ms, application-code: 221ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 1117ms (next.js: 772ms, proxy.ts: 45ms, application-code: 301ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 613ms (next.js: 35ms, proxy.ts: 5ms, application-code: 573ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 629ms (next.js: 110ms, proxy.ts: 10ms, application-code: 509ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 620ms (next.js: 125ms, proxy.ts: 58ms, application-code: 437ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 627ms (next.js: 105ms, proxy.ts: 55ms, application-code: 466ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 564ms (next.js: 179ms, proxy.ts: 21ms, application-code: 364ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 564ms (next.js: 208ms, proxy.ts: 20ms, application-code: 336ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 569ms (next.js: 150ms, proxy.ts: 21ms, application-code: 397ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 555ms (next.js: 250ms, proxy.ts: 15ms, application-code: 290ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 556ms (next.js: 271ms, proxy.ts: 14ms, application-code: 270ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 550ms (next.js: 344ms, proxy.ts: 18ms, application-code: 188ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 559ms (next.js: 319ms, proxy.ts: 21ms, application-code: 220ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 551ms (next.js: 371ms, proxy.ts: 17ms, application-code: 163ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 548ms (next.js: 16ms, proxy.ts: 4ms, application-code: 528ms)
 GET / 200 in 168ms (next.js: 96ms, proxy.ts: 4ms, application-code: 68ms)
 GET /cotizaciones 200 in 132ms (next.js: 78ms, proxy.ts: 3ms, application-code: 51ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8 200 in 48ms (next.js: 10ms, proxy.ts: 3ms, application-code: 35ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 63ms (next.js: 9ms, proxy.ts: 3ms, application-code: 51ms)
 PUT /api/cotizaciones/cmq79547x00016wu65yh7vuv8 500 in 243ms (next.js: 94ms, proxy.ts: 4ms, application-code: 145ms)
 GET /cotizaciones/cmq79547x00016wu65yh7vuv8/editar 200 in 692ms (next.js: 10ms, proxy.ts: 3ms, application-code: 678ms)
 PUT /api/cotizaciones/cmq79547x00016wu65yh7vuv8 500 in 143ms (next.js: 11ms, proxy.ts: 6ms, application-code: 127ms)
 PUT /api/cotizaciones/cmq79547x00016wu65yh7vuv8 500 in 113ms (next.js: 9ms, proxy.ts: 3ms, application-code: 100ms)
 GET / 200 in 69ms (next.js: 2ms, proxy.ts: 3ms, application-code: 64ms)
[?25h
